CODICE,DATA,CDCENTRASF,TIPO
4.9900000000000000e+02,"2012-03-18 00:00:00","MIU","S"
4.9900000000000000e+02,"2013-02-13 00:00:00","MIU","S"
4.9900000000000000e+02,"2015-02-25 00:00:00","MIU","S"
4.9900000000000000e+02,"2016-04-08 00:00:00","MIU","S"
4.9900000000000000e+02,"2017-02-14 00:00:00","MIU","S"
4.9900000000000000e+02,"2017-11-16 00:00:00","MIU","S"
5.0000000000000000e+02,"2009-02-15 00:00:00","MIU","S"
5.0000000000000000e+02,"2010-01-11 00:00:00","MIU","S"
5.0000000000000000e+02,"2010-12-19 00:00:00","MIU","S"
5.0000000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.0000000000000000e+02,"2012-03-18 00:00:00","MIU","S"
5.0000000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.0000000000000000e+02,"2013-04-14 00:00:00","MIU","S"
5.0000000000000000e+02,"2013-10-27 00:00:00","MIU","S"
5.0000000000000000e+02,"2014-04-27 00:00:00","MIU","S"
5.0000000000000000e+02,"2014-10-26 00:00:00","MIU","S"
5.0000000000000000e+02,"2015-03-15 00:00:00","MIU","S"
5.0000000000000000e+02,"2015-07-19 00:00:00","MIU","S"
5.0000000000000000e+02,"2015-12-13 00:00:00","MIU","S"
5.0000000000000000e+02,"2016-06-19 00:00:00","MIU","S"
5.0000000000000000e+02,"2016-12-18 00:00:00","MIU","S"
5.0000000000000000e+02,"2017-06-18 00:00:00","MIU","S"
5.0000000000000000e+02,"2017-12-17 00:00:00","MIU","S"
5.0000000000000000e+02,"2018-07-08 00:00:00","MIU","S"
5.0000000000000000e+02,"2018-11-18 00:00:00","MIU","S"
5.0000000000000000e+02,"2019-03-17 00:00:00","MIU","S"
5.0100000000000000e+02,"2010-01-11 00:00:00","MIU","S"
5.0100000000000000e+02,"2010-04-11 00:00:00","MIU","S"
5.0100000000000000e+02,"2010-07-18 00:00:00","MIU","S"
5.0100000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.0100000000000000e+02,"2011-06-05 00:00:00","MIU","S"
5.0100000000000000e+02,"2011-12-18 00:00:00","MIU","S"
5.0100000000000000e+02,"2012-03-18 00:00:00","MIU","S"
5.0100000000000000e+02,"2012-06-17 00:00:00","MIU","S"
5.0100000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.0100000000000000e+02,"2013-04-14 00:00:00","MIU","S"
5.0100000000000000e+02,"2014-01-26 00:00:00","MIU","S"
5.0100000000000000e+02,"2014-06-22 00:00:00","MIU","S"
5.0100000000000000e+02,"2015-01-25 00:00:00","MIU","S"
5.0100000000000000e+02,"2015-05-17 00:00:00","MIU","S"
5.0100000000000000e+02,"2015-12-13 00:00:00","MIU","S"
5.0100000000000000e+02,"2016-03-13 00:00:00","MIU","S"
5.0100000000000000e+02,"2016-06-19 00:00:00","MIU","S"
5.0100000000000000e+02,"2016-12-18 00:00:00","MIU","S"
5.0100000000000000e+02,"2017-07-09 00:00:00","MIU","S"
5.0100000000000000e+02,"2017-10-22 00:00:00","MIU","S"
5.0100000000000000e+02,"2018-02-25 00:00:00","MIU","S"
5.0100000000000000e+02,"2018-06-10 00:00:00","MIU","S"
5.0100000000000000e+02,"2018-09-23 00:00:00","MIU","S"
5.0100000000000000e+02,"2018-12-30 00:00:00","MIU","S"
5.0100000000000000e+02,"2019-04-28 00:00:00","MIU","S"
5.0200000000000000e+02,"2010-01-11 00:00:00","MIU","S"
5.0200000000000000e+02,"2010-12-15 00:00:00","MIU","S"
5.0300000000000000e+02,"2010-05-23 00:00:00","MIU","S"
5.0300000000000000e+02,"2010-05-25 00:00:00",,"S"
5.0300000000000000e+02,"2011-03-27 00:00:00","MIU","S"
5.0300000000000000e+02,"2011-12-18 00:00:00","MIU","S"
5.0300000000000000e+02,"2012-07-08 00:00:00","MIU","S"
5.0300000000000000e+02,"2013-01-27 00:00:00","MIU","S"
5.0300000000000000e+02,"2013-12-15 00:00:00","MIU","S"
5.0300000000000000e+02,"2014-08-31 00:00:00","MIU","S"
5.0300000000000000e+02,"2015-04-02 00:00:00","MIU","S"
5.0400000000000000e+02,"2010-05-24 00:00:00","MIU","S"
5.0400000000000000e+02,"2010-05-25 00:00:00",,"S"
5.0500000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.0500000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.0500000000000000e+02,"2011-12-18 00:00:00","MIU","S"
5.0500000000000000e+02,"2012-06-17 00:00:00","MIU","S"
5.0500000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.0500000000000000e+02,"2014-08-31 00:00:00","MIU","S"
5.0500000000000000e+02,"2015-02-15 00:00:00","MIU","S"
5.0500000000000000e+02,"2015-09-27 00:00:00","MIU","S"
5.0500000000000000e+02,"2016-07-10 00:00:00","MIU","S"
5.0500000000000000e+02,"2017-08-27 00:00:00","MIU","S"
5.0500000000000000e+02,"2018-04-22 00:00:00","MIU","S"
5.0500000000000000e+02,"2018-12-30 00:00:00","MIU","S"
5.0600000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.0600000000000000e+02,"2011-11-13 00:00:00","MIU","S"
5.0600000000000000e+02,"2011-12-01 00:00:00","MIU","S"
5.0600000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.0700000000000000e+02,"2010-08-20 00:00:00","MIU","S"
5.0700000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.0700000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.0700000000000000e+02,"2011-12-18 00:00:00","MIU","S"
5.0700000000000000e+02,"2012-06-17 00:00:00","MIU","S"
5.0700000000000000e+02,"2012-11-11 00:00:00","MIU","S"
5.0700000000000000e+02,"2013-05-05 00:00:00","MIU","S"
5.0700000000000000e+02,"2013-12-15 00:00:00","MIU","S"
5.0700000000000000e+02,"2014-05-18 00:00:00","MIU","S"
5.0700000000000000e+02,"2014-11-23 00:00:00","MIU","S"
5.0700000000000000e+02,"2015-05-17 00:00:00","MIU","S"
5.0700000000000000e+02,"2016-01-10 00:00:00","MIU","S"
5.0700000000000000e+02,"2016-06-19 00:00:00","MIU","S"
5.0800000000000000e+02,"2010-01-11 00:00:00","MIU","S"
5.0800000000000000e+02,"2010-07-18 00:00:00","MIU","S"
5.0800000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.0800000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.0800000000000000e+02,"2013-04-14 00:00:00","MIU","S"
5.0800000000000000e+02,"2013-07-14 00:00:00","MIU","S"
5.0900000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.0900000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.0900000000000000e+02,"2011-12-18 00:00:00","MIU","S"
5.0900000000000000e+02,"2012-06-17 00:00:00","MIU","S"
5.0900000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.1000000000000000e+02,"2009-05-24 00:00:00","MIU","S"
5.1000000000000000e+02,"2009-11-22 00:00:00","MIU","S"
5.1000000000000000e+02,"2010-04-11 00:00:00","MIU","S"
5.1000000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1000000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.1000000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.1000000000000000e+02,"2012-05-06 00:00:00","MIU","S"
5.1000000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.1000000000000000e+02,"2013-03-10 00:00:00","MIU","S"
5.1000000000000000e+02,"2013-09-29 00:00:00","MIU","S"
5.1000000000000000e+02,"2016-04-17 00:00:00","MIU","S"
5.1000000000000000e+02,"2016-09-25 00:00:00","MIU","S"
5.1000000000000000e+02,"2017-09-24 00:00:00","MIU","S"
5.1100000000000000e+02,"2009-05-24 00:00:00","MIU","S"
5.1100000000000000e+02,"2009-11-22 00:00:00","MIU","S"
5.1100000000000000e+02,"2010-04-11 00:00:00","MIU","S"
5.1100000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1100000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.1100000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.1100000000000000e+02,"2012-03-18 00:00:00","MIU","S"
5.1100000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.1100000000000000e+02,"2013-03-10 00:00:00","MIU","S"
5.1100000000000000e+02,"2014-02-23 00:00:00","MIU","S"
5.1100000000000000e+02,"2014-09-28 00:00:00","MIU","S"
5.1100000000000000e+02,"2015-03-15 00:00:00","MIU","S"
5.1100000000000000e+02,"2015-09-27 00:00:00","MIU","S"
5.1100000000000000e+02,"2016-03-13 00:00:00","MIU","S"
5.1100000000000000e+02,"2016-09-25 00:00:00","MIU","S"
5.1100000000000000e+02,"2017-03-12 00:00:00","MIU","S"
5.1100000000000000e+02,"2017-09-24 00:00:00","MIU","S"
5.1100000000000000e+02,"2018-02-25 00:00:00","MIU","S"
5.1200000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1200000000000000e+02,"2011-11-13 00:00:00","MIU","S"
5.1200000000000000e+02,"2012-03-18 00:00:00","MIU","S"
5.1200000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.1300000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.1300000000000000e+02,"2009-07-26 00:00:00","MIU","S"
5.1300000000000000e+02,"2010-05-24 00:00:00","MIU","S"
5.1300000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1300000000000000e+02,"2011-03-27 00:00:00","MIU","S"
5.1300000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.1300000000000000e+02,"2012-03-18 00:00:00","MIU","S"
5.1300000000000000e+02,"2012-07-08 00:00:00","MIU","S"
5.1300000000000000e+02,"2012-11-11 00:00:00","MIU","S"
5.1300000000000000e+02,"2013-10-27 00:00:00","MIU","S"
5.1300000000000000e+02,"2014-04-27 00:00:00","MIU","S"
5.1300000000000000e+02,"2014-08-31 00:00:00","MIU","S"
5.1300000000000000e+02,"2014-12-28 00:00:00","MIU","S"
5.1300000000000000e+02,"2015-04-19 00:00:00","MIU","S"
5.1300000000000000e+02,"2015-08-30 00:00:00","MIU","S"
5.1300000000000000e+02,"2016-01-10 00:00:00","MIU","S"
5.1300000000000000e+02,"2016-05-15 00:00:00","MIU","S"
5.1300000000000000e+02,"2016-10-16 00:00:00","MIU","S"
5.1300000000000000e+02,"2017-03-12 00:00:00","MIU","S"
5.1300000000000000e+02,"2017-07-09 00:00:00","MIU","S"
5.1300000000000000e+02,"2017-11-19 00:00:00","MIU","S"
5.1300000000000000e+02,"2017-12-17 00:00:00","MIU","S"
5.1300000000000000e+02,"2018-10-14 00:00:00","MIU","S"
5.1300000000000000e+02,"2019-03-17 00:00:00","MIU","S"
5.1400000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.1400000000000000e+02,"2011-08-28 00:00:00","MIU","S"
5.1500000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1500000000000000e+02,"2011-11-13 00:00:00","MIU","S"
5.1600000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1600000000000000e+02,"2013-12-13 00:00:00","MIU","S"
5.1700000000000000e+02,"2009-01-11 00:00:00","MIU","S"
5.1700000000000000e+02,"2009-10-18 00:00:00","MIU","S"
5.1700000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1700000000000000e+02,"2012-01-15 00:00:00","MIU","S"
5.1700000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.1700000000000000e+02,"2013-05-05 00:00:00","MIU","S"
5.1700000000000000e+02,"2014-01-26 00:00:00","MIU","S"
5.1700000000000000e+02,"2014-09-28 00:00:00","MIU","S"
5.1800000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1900000000000000e+02,"2009-11-22 00:00:00","MIU","S"
5.1900000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.1900000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.1900000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.1900000000000000e+02,"2013-05-05 00:00:00","MIU","S"
5.1900000000000000e+02,"2014-03-23 00:00:00","MIU","S"
5.1900000000000000e+02,"2015-02-15 00:00:00","MIU","S"
5.1900000000000000e+02,"2017-04-30 00:00:00","MIU","S"
5.1900000000000000e+02,"2017-11-19 00:00:00","MIU","S"
5.1900000000000000e+02,"2018-09-23 00:00:00","MIU","S"
5.1900000000000000e+02,"2019-04-28 00:00:00","MIU","S"
5.2000000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2000000000000000e+02,"2011-07-10 00:00:00","MIU","S"
5.2000000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.2000000000000000e+02,"2017-08-27 00:00:00","MIU","S"
5.2100000000000000e+02,"2011-08-28 00:00:00","MIU","S"
5.2100000000000000e+02,"2012-02-19 00:00:00","MIU","S"
5.2100000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.2100000000000000e+02,"2013-03-10 00:00:00","MIU","S"
5.2100000000000000e+02,"2013-10-27 00:00:00","MIU","S"
5.2100000000000000e+02,"2014-05-18 00:00:00","MIU","S"
5.2100000000000000e+02,"2015-01-25 00:00:00","MIU","S"
5.2100000000000000e+02,"2015-09-27 00:00:00","MIU","S"
5.2100000000000000e+02,"2016-04-17 00:00:00","MIU","S"
5.2100000000000000e+02,"2017-11-15 00:00:00","MIU","S"
5.2200000000000000e+02,"2010-08-20 00:00:00","MIU","S"
5.2200000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2200000000000000e+02,"2011-03-27 00:00:00","MIU","S"
5.2200000000000000e+02,"2011-07-10 00:00:00","MIU","S"
5.2200000000000000e+02,"2011-11-13 00:00:00","MIU","S"
5.2200000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.2300000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2400000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2400000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.2400000000000000e+02,"2011-12-18 00:00:00","MIU","S"
5.2400000000000000e+02,"2012-05-06 00:00:00","MIU","S"
5.2400000000000000e+02,"2012-11-11 00:00:00","MIU","S"
5.2400000000000000e+02,"2013-06-23 00:00:00","MIU","S"
5.2400000000000000e+02,"2014-03-23 00:00:00","MIU","S"
5.2400000000000000e+02,"2014-11-23 00:00:00","MIU","S"
5.2400000000000000e+02,"2016-04-17 00:00:00","MIU","S"
5.2400000000000000e+02,"2016-10-16 00:00:00","MIU","S"
5.2400000000000000e+02,"2017-06-18 00:00:00","MIU","S"
5.2400000000000000e+02,"2017-12-17 00:00:00","MIU","S"
5.2400000000000000e+02,"2018-06-10 00:00:00","MIU","S"
5.2400000000000000e+02,"2018-12-30 00:00:00","MIU","S"
5.2500000000000000e+02,"2009-07-26 00:00:00","MIU","S"
5.2500000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2500000000000000e+02,"2011-02-11 00:00:00","DIV","S"
5.2500000000000000e+02,"2012-02-19 00:00:00","MIU","S"
5.2500000000000000e+02,"2012-11-30 00:00:00","DIV","S"
5.2500000000000000e+02,"2013-12-15 00:00:00","MIU","S"
5.2500000000000000e+02,"2015-03-15 00:00:00","MIU","S"
5.2500000000000000e+02,"2015-09-27 00:00:00","MIU","S"
5.2500000000000000e+02,"2016-04-17 00:00:00","MIU","S"
5.2500000000000000e+02,"2016-12-18 00:00:00","MIU","S"
5.2500000000000000e+02,"2017-05-21 00:00:00","MIU","S"
5.2500000000000000e+02,"2018-01-28 00:00:00","MIU","S"
5.2600000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2600000000000000e+02,"2011-07-10 00:00:00","MIU","S"
5.2700000000000000e+02,"2009-10-18 00:00:00","MIU","S"
5.2700000000000000e+02,"2010-05-24 00:00:00","MIU","S"
5.2700000000000000e+02,"2011-05-22 00:00:00","MIU","S"
5.2700000000000000e+02,"2013-10-27 00:00:00","MIU","S"
5.2700000000000000e+02,"2014-10-26 00:00:00","MIU","S"
5.2800000000000000e+02,"2010-01-11 00:00:00","MIU","S"
5.2800000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2800000000000000e+02,"2011-11-13 00:00:00","MIU","S"
5.2800000000000000e+02,"2012-10-11 00:00:00","MIU","PL"
5.2800000000000000e+02,"2013-11-14 00:00:00","MIU","S"
5.2800000000000000e+02,"2017-03-03 00:00:00","MIU","PL"
5.2800000000000000e+02,"2018-12-05 00:00:00","MIU","PL"
5.2900000000000000e+02,"2009-02-15 00:00:00","MIU","S"
5.2900000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.2900000000000000e+02,"2013-06-23 00:00:00","MIU","S"
5.2900000000000000e+02,"2013-12-15 00:00:00","MIU","S"
5.2900000000000000e+02,"2014-05-18 00:00:00","MIU","S"
5.2900000000000000e+02,"2014-09-28 00:00:00","MIU","S"
5.2900000000000000e+02,"2015-01-25 00:00:00","MIU","S"
5.2900000000000000e+02,"2015-06-28 00:00:00","MIU","S"
5.2900000000000000e+02,"2016-03-13 00:00:00","MIU","S"
5.2900000000000000e+02,"2016-07-10 00:00:00","MIU","S"
5.3000000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3000000000000000e+02,"2014-10-26 00:00:00","MIU","S"
5.3000000000000000e+02,"2015-02-15 00:00:00","MIU","S"
5.3000000000000000e+02,"2015-08-30 00:00:00","MIU","S"
5.3000000000000000e+02,"2016-04-17 00:00:00","MIU","S"
5.3100000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3200000000000000e+02,"2011-03-27 00:00:00","MIU","S"
5.3200000000000000e+02,"2013-01-27 00:00:00","MIU","S"
5.3200000000000000e+02,"2013-06-23 00:00:00","MIU","S"
5.3200000000000000e+02,"2014-04-27 00:00:00","MIU","S"
5.3300000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3400000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3400000000000000e+02,"2011-07-10 00:00:00","MIU","S"
5.3500000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3500000000000000e+02,"2011-07-10 00:00:00","MIU","S"
5.3600000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3700000000000000e+02,"2010-07-18 00:00:00","MIU","S"
5.3700000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3800000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.3800000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.3900000000000000e+02,"2009-01-11 00:00:00","MIU","S"
5.3900000000000000e+02,"2011-02-20 00:00:00","MIU","S"
5.3900000000000000e+02,"2012-01-15 00:00:00","MIU","S"
5.3900000000000000e+02,"2012-10-11 00:00:00","MIU","S"
5.3900000000000000e+02,"2014-07-27 00:00:00","MIU","S"
5.3900000000000000e+02,"2015-08-30 00:00:00","MIU","S"
5.4000000000000000e+02,"2009-01-11 00:00:00","MIU","S"
5.4000000000000000e+02,"2011-02-20 00:00:00","MIU","S"
5.4000000000000000e+02,"2012-01-15 00:00:00","MIU","S"
5.4000000000000000e+02,"2012-10-11 00:00:00","MIU","S"
5.4100000000000000e+02,"2009-01-11 00:00:00","MIU","S"
5.4100000000000000e+02,"2010-01-11 00:00:00","MIU","S"
5.4100000000000000e+02,"2010-07-18 00:00:00","MIU","S"
5.4100000000000000e+02,"2011-02-20 00:00:00","MIU","S"
5.4100000000000000e+02,"2011-11-13 00:00:00","MIU","S"
5.4100000000000000e+02,"2013-01-27 00:00:00","MIU","S"
5.4100000000000000e+02,"2013-09-29 00:00:00","MIU","S"
5.4100000000000000e+02,"2015-04-19 00:00:00","MIU","S"
5.4100000000000000e+02,"2019-02-24 00:00:00","MIU","S"
5.4200000000000000e+02,"2009-01-11 00:00:00","MIU","S"
5.4300000000000000e+02,"2009-01-11 00:00:00","MIU","S"
5.4300000000000000e+02,"2010-05-24 00:00:00","MIU","S"
5.4300000000000000e+02,"2012-03-18 00:00:00","MIU","S"
5.4300000000000000e+02,"2012-11-11 00:00:00","MIU","S"
5.4300000000000000e+02,"2014-03-23 00:00:00","MIU","S"
5.4400000000000000e+02,"2009-01-11 00:00:00","MIU","S"
5.4400000000000000e+02,"2009-05-24 00:00:00","MIU","S"
5.4400000000000000e+02,"2010-07-18 00:00:00","MIU","S"
5.4500000000000000e+02,"2009-02-15 00:00:00","MIU","S"
5.4500000000000000e+02,"2009-06-21 00:00:00","MIU","S"
5.4500000000000000e+02,"2009-10-18 00:00:00","MIU","S"
5.4500000000000000e+02,"2010-11-21 00:00:00","MIU","S"
5.4500000000000000e+02,"2011-06-19 00:00:00","MON","S"
5.4600000000000000e+02,"2009-02-15 00:00:00","MIU","S"
5.4700000000000000e+02,"2009-02-15 00:00:00","MIU","S"
5.4700000000000000e+02,"2017-05-21 00:00:00","MIU","S"
5.4700000000000000e+02,"2017-11-19 00:00:00","MIU","S"
5.4700000000000000e+02,"2018-07-08 00:00:00","MIU","S"
5.4800000000000000e+02,"2009-02-15 00:00:00","MIU","S"
5.4900000000000000e+02,"2009-02-15 00:00:00","MIU","S"
5.4900000000000000e+02,"2011-03-30 00:00:00","MIU","S"
5.4900000000000000e+02,"2011-12-18 00:00:00","MIU","S"
5.4900000000000000e+02,"2012-10-11 00:00:00","MIU","S"
5.4900000000000000e+02,"2013-03-10 00:00:00","MIU","S"
5.4900000000000000e+02,"2013-10-27 00:00:00","MIU","S"
5.4900000000000000e+02,"2014-05-08 00:00:00","MIU","S"
5.4900000000000000e+02,"2014-12-17 00:00:00","MIU","S"
5.4900000000000000e+02,"2016-04-29 00:00:00","MIU","S"
5.4900000000000000e+02,"2017-04-14 00:00:00","MIU","S"
5.4900000000000000e+02,"2019-01-17 00:00:00","MIU","S"
5.5000000000000000e+02,"2010-04-11 00:00:00","MIU","S"
5.5000000000000000e+02,"2010-10-16 00:00:00","MIU","S"
5.5000000000000000e+02,"2011-03-27 00:00:00","MIU","S"
5.5000000000000000e+02,"2011-10-06 00:00:00","MIU","S"
5.5000000000000000e+02,"2012-10-01 00:00:00","MIU","S"
5.5000000000000000e+02,"2013-04-14 00:00:00","MIU","S"
5.5100000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.5100000000000000e+02,"2012-07-08 00:00:00","MIU","S"
5.5100000000000000e+02,"2013-08-29 00:00:00","MIU","S"
5.5100000000000000e+02,"2014-09-28 00:00:00","MIU","S"
5.5100000000000000e+02,"2015-03-15 00:00:00","MIU","S"
5.5100000000000000e+02,"2016-11-06 00:00:00","MIU","S"
5.5100000000000000e+02,"2017-07-09 00:00:00","MIU","S"
5.5200000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.5200000000000000e+02,"2010-10-17 00:00:00","MIU","S"
5.5300000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.5300000000000000e+02,"2010-04-11 00:00:00","MIU","S"
5.5300000000000000e+02,"2011-11-13 00:00:00","MIU","S"
5.5300000000000000e+02,"2013-03-10 00:00:00","MIU","S"
5.5300000000000000e+02,"2014-01-26 00:00:00","MIU","S"
5.5400000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.5400000000000000e+02,"2012-02-19 00:00:00","MIU","S"
5.5400000000000000e+02,"2012-09-30 00:00:00","MIU","S"
5.5400000000000000e+02,"2013-01-27 00:00:00","MIU","S"
5.5500000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.5500000000000000e+02,"2013-07-14 00:00:00","MIU","S"
5.5500000000000000e+02,"2016-11-06 00:00:00","MIU","S"
5.5500000000000000e+02,"2017-07-09 00:00:00","MIU","S"
5.5500000000000000e+02,"2018-03-07 00:00:00","MIU","S"
5.5600000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.5600000000000000e+02,"2009-07-26 00:00:00","MIU","S"
5.5600000000000000e+02,"2011-02-20 00:00:00","MIU","S"
5.5600000000000000e+02,"2011-06-05 00:00:00","MIU","S"
5.5600000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.5600000000000000e+02,"2012-01-15 00:00:00","MIU","S"
5.5600000000000000e+02,"2012-08-26 00:00:00","MIU","S"
5.5600000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.5600000000000000e+02,"2013-05-05 00:00:00","MIU","S"
5.5600000000000000e+02,"2013-09-29 00:00:00","MIU","S"
5.5600000000000000e+02,"2014-01-26 00:00:00","MIU","S"
5.5600000000000000e+02,"2014-04-27 00:00:00","MIU","S"
5.5600000000000000e+02,"2014-09-28 00:00:00","MIU","S"
5.5600000000000000e+02,"2015-02-15 00:00:00","MIU","S"
5.5600000000000000e+02,"2015-06-28 00:00:00","MIU","S"
5.5600000000000000e+02,"2015-10-18 00:00:00","MIU","S"
5.5600000000000000e+02,"2016-02-07 00:00:00","MIU","S"
5.5600000000000000e+02,"2016-05-15 00:00:00","MIU","S"
5.5600000000000000e+02,"2016-10-16 00:00:00","MIU","S"
5.5600000000000000e+02,"2017-05-21 00:00:00","MIU","S"
5.5600000000000000e+02,"2018-01-28 00:00:00","MIU","S"
5.5600000000000000e+02,"2018-05-13 00:00:00","MIU","S"
5.5600000000000000e+02,"2018-10-14 00:00:00","MIU","S"
5.5600000000000000e+02,"2019-02-24 00:00:00","MIU","S"
5.5700000000000000e+02,"2009-03-29 00:00:00","MIU","S"
5.5700000000000000e+02,"2010-05-24 00:00:00","MIU","S"
5.5800000000000000e+02,"2009-04-16 00:00:00","MIU","S"
5.5800000000000000e+02,"2011-01-29 00:00:00","MIU","S"
5.5800000000000000e+02,"2019-02-24 00:00:00","MIU","S"
5.5900000000000000e+02,"2009-05-24 00:00:00","MIU","S"
5.6000000000000000e+02,"2009-05-24 00:00:00","MIU","S"
5.6000000000000000e+02,"2010-07-18 00:00:00","MIU","S"
5.6000000000000000e+02,"2011-02-20 00:00:00","MIU","S"
5.6100000000000000e+02,"2009-05-24 00:00:00","MIU","S"
5.6100000000000000e+02,"2009-11-22 00:00:00","MIU","S"
5.6100000000000000e+02,"2010-05-24 00:00:00","MIU","S"
5.6100000000000000e+02,"2011-01-16 00:00:00","MIU","S"
5.6100000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.6100000000000000e+02,"2012-05-06 00:00:00","MIU","S"
5.6100000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.6100000000000000e+02,"2013-05-05 00:00:00","MIU","S"
5.6100000000000000e+02,"2013-11-24 00:00:00","MIU","S"
5.6100000000000000e+02,"2014-05-18 00:00:00","MIU","S"
5.6100000000000000e+02,"2014-11-23 00:00:00","MIU","S"
5.6100000000000000e+02,"2015-05-17 00:00:00","MIU","S"
5.6100000000000000e+02,"2015-11-15 00:00:00","MIU","S"
5.6100000000000000e+02,"2016-05-22 00:00:00","MIU","S"
5.6100000000000000e+02,"2016-11-20 00:00:00","MIU","S"
5.6200000000000000e+02,"2009-05-24 00:00:00","MIU","S"
5.6200000000000000e+02,"2009-11-22 00:00:00","MIU","S"
5.6200000000000000e+02,"2010-05-24 00:00:00","MIU","S"
5.6200000000000000e+02,"2011-01-16 00:00:00","MIU","S"
5.6200000000000000e+02,"2011-10-16 00:00:00","MIU","S"
5.6200000000000000e+02,"2012-05-06 00:00:00","MIU","S"
5.6200000000000000e+02,"2012-12-16 00:00:00","MIU","S"
5.6200000000000000e+02,"2013-05-05 00:00:00","MIU","S"
5.6200000000000000e+02,"2013-11-24 00:00:00","MIU","S"
5.6200000000000000e+02,"2014-05-18 00:00:00","MIU","S"
5.6200000000000000e+02,"2014-11-23 00:00:00","MIU","S"
5.6200000000000000e+02,"2015-05-17 00:00:00","MIU","S"
5.6200000000000000e+02,"2015-11-15 00:00:00","MIU","S"
5.6200000000000000e+02,"2016-05-22 00:00:00","MIU","S"
5.6200000000000000e+02,"2016-11-20 00:00:00","MIU","S"
5.6300000000000000e+02,"2009-05-24 00:00:00","MIU","S"
